username,user id,access hash,name,group,group id,is_bot,is_admin,dc_id,have_photo,phone,elaborated,is_premium
Ozark_officieux,6265830405,7325143582685879526,Cash Tools,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
,7060652372,-2116506769107946616,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,7424582034,2461256554567685299,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,7074277521,8592352502731202115,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,7399839978,3526622007072008386,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
igotoleave,5695157798,-3748546943948540507,IGTL [ 750% 🥼 ] • SBP • 🦇,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
usertkyt,5107434560,937712499512448058,V,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
,7249502998,7773456849971612509,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,7461592697,-4218448662019065928,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
tripleixe,1770681564,-204659533849315423,3XXX,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
,7239202797,-311373019953048869,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
CHARO213212k,6028204911,6758481110832445438,🦅🦅,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
,5493866180,-2399374983031430839,Jojo,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
korozifu59,1667843398,-5473844768869948982,Zepek QLF,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
Full_Documents_Fraud,6760795744,4726665408971670380,Full_Documents _Fraud,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,6668184832,-155880509348167558,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
init_proc,6163011827,-2597492807526436216,Init Proc,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,True
pas_harag1k,5328522833,-6198521019188984266,Pas Harag1k,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,True
do_bronxxx,5246287053,3087528657423104469,do_bronxxx,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,True
marocchinoo,6249645593,8921139761341820069,NLI,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
Arrfull75,7009439203,-7294830906703079255,Azerty Arr,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
,5486056703,5289620789694451245,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,7106462150,-3056472045922417977,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
tientien60,2006347172,-8393857555267420343,Os 🫡,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
lesif,1343988599,7068300299524909097,Lesif,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,6221196281,3198338031060127750,Tiaf,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,1128263541,6753508533719705679,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
alya_shtkv,7308303799,254530736017164693,Alya,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,6006782634,-3351728447575786918,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,7315712825,-1921237404760511895,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
spidersms_support,7368681708,1788513625878024002,Spider support 🕸️,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
,1317060597,6280877590159057331,LÏM Nathan,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
de_eez,6601931171,8370562466610242492,Deez,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
,7315741452,8082697496629079481,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,6428507103,-4692046125489445319,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
maniotii75,5193427665,-2801064778101552914,Kb9,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
,7428441337,-9053794874310028432,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,7004062918,-5883945350937495083,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,7007389570,5451863368371458371,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
newexh,7014808887,-5242203264570344099,Top Money,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
Lahyate6900,7257709681,-3505829238011840610,69latrik,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,6938079562,1818373469461553519,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,7449225104,8975670552143077450,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,7081217024,2467180617180323132,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
basvertemploie,6904207759,6176789720552405976,🙈🙉🙊,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,6676285458,5732374445386396162,Exaucé Dupuis,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
,7446742993,7251964991190243952,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,7175027729,-902929361906541407,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,1100688284,7175773653078036411,Kl📊,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
,6900023620,1949188517756665950,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,5713314344,153537757123698107,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,6519701188,-6272173029746109951,STAGE RÉCUPÉRATION DE POINT SANS PRÉSENTATION,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,7291359275,4619563598733585182,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
Elyy_322,2063564120,5828275286020784378,Elysse🌷,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,6363968912,-1040539763145374312,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,6422272954,3473691515492054092,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
drugz644,7144457034,150138912352265716,Drugzz 64/65/40 🪐📲livraison 📱,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
,5976826696,-8560763575522605172,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,6366326549,3273798327906522275,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
pepepipot,5231503943,-5686231471107212596,pepito,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
Saulgoodman750,6808624384,1298790080614328917,Jimmy McGill 👨🏼‍✈️📡,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
,7203714519,-3382180222584192899,Kaido San,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
Frtt67,6531537285,8508192173951331262,Frt ♛,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
,5802913445,2699007607213784141,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
TAZ0921,2103485308,-1224179528041989291,PKT,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
VIP_IPTV_SMART,6416356083,-5325635169243519795,VIP IPTV SMART,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
francklinst,5361214429,3256028777217344217,francklin st,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
le_sorcier94,1090147953,6706071042307531916,Squid game,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,6352345899,-5833473802664084992,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
Bendahsen,5882559301,9012185674217260311,Joe,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
alecmonopoly26,2018321084,4410750974155651490,🍾,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
,1709020088,7293039943026883381,Dende NBS ⌨,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
,6688899043,3099422395402360683,Compte supprimé,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
Weener13,6901744234,-3960905054311355447,Weener,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
zinxy_motion,6707919513,-3554843193141295249,Zinxy Motion,Chez les 1444 🇫🇷⚜️,1663627092,False,False,1,True,False,0,True
ledou75,6173022908,6242840722112084765,L D,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
XxX_David_XxXx,5085946286,1928544533728763974,. .,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
venable69,1088893648,-217519258295709231,Lahir,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
Oryzzzz,6646758058,-1039348491101703805,Oryz,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
REYZZ0BOXIING,7457940327,-5849566986455061895,REYZZ0,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
,5673173509,-4790908364808048350,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,7277658200,-1294218831964362349,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,7164103687,-841490733672554532,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
aliceecx,689100314,6317731565391255649,Alice,Chez les 1444 🇫🇷⚜️,1663627092,False,False,1,True,False,0,False
Wizeroni,6963116810,-518458345788880975,Wizeroni,Chez les 1444 🇫🇷⚜️,1663627092,False,False,2,True,False,0,True
,7062113134,597531481803200861,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,7451982098,-6493683122928551917,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
LeS7688,7319434373,5521934780555446334,Le S🇩🇿,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
costadelsr34,7457353446,-2335738321981757030,costadelsol,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
Azorthe,6856757405,8742241378777550476,Azorthe 🪽,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
B310_0,809231404,-8039613955921406252,0_0,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,6413211403,8683214825619290376,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,7360752148,-4449567855966049769,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
goodlife94000,5136796338,6562861769390721157,Good Life,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
sosaAMG,709356957,5372177536267633222,6.3 🏎️,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
mrpotterr,626583653,3574107432038441325,Mr Potter,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
,7281553225,-4981853724148438890,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,6948190942,3463238173131826037,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
reconversionn,5605616639,8069040651850718037,Reconversion,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
,7271895834,-4507673276756132007,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,7361648525,-4919017448418875945,Joe,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
,5963955927,4301605150662532310,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,1047057270,3383493311797591038,#31# ÉPHÉMÈRE,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
Kiira000,1056142604,-5701970602731033734,Falsificador,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
s_oo_8,1093330238,6017469899347651689,Romain Dupuis,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
sarl_fts,1706201984,-3210544608123235125,SARL FTS,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
gamechangerhelp,6910148144,2040524584895268163,Game Changer,Chez les 1444 🇫🇷⚜️,1663627092,False,False,1,True,False,0,False
lezin111,6829892804,3885131448981361581,Lezin,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
scripteedHQ,7327415962,-7995058237000946074,Benjamin,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
,5967768287,-396085483762721440,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,5715390842,-1096376171482817573,Jacky Lab,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
niaks75,6800731663,-5220306555042603244,Niaks ☎️📞,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
,6480443473,-7346012126538383211,Jii Loo,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
loic2665,192616387,-2502809562815088984,Loïc,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
club_sf,5733196518,1267473985384836906,SpotFrance,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
Unpresuming_Cocking,7252644769,-3460914246681451922,Niriko Pever,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
Razkay_off,7101527453,-1481229485349201941,Razkay,Chez les 1444 🇫🇷⚜️,1663627092,False,False,1,True,False,0,False
,6700096272,-144245007071556866,Romuald Kin's,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
brolyyk,6328059397,-1736681400655834610,Broly Broly,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,6861405715,2575625806862312811,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
Sisup_packID,6666266179,4112359339745613607,Fakir,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
lazeerrrr,5175803511,-1992998872109399239,Chino,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
Boyofsize,1151739077,3850916950015450108,Martin,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,6191641883,-210053124310175805,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
Hissoka69,5347166501,-7938473895332577702,Hissoka 69,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
,6026445775,-1140792674093136479,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
DonaldCni,1097981780,4889359898519095718,Donald,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
novamm07,6800027567,118668783656350804,Dr Nova,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
tomyyyy67,6887423204,-7411716396802060607,Tommy [log dispo ],Chez les 1444 🇫🇷⚜️,1663627092,False,False,1,True,False,0,False
Luv_Resvall,2128322363,3564531344635844542,LUV RESVAL,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
Secteofficiele,6785634007,-4054493054545668547,La secte666,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
,1432626865,-2420286175204621706,Sylvain,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
Dess750,5088007598,6773391387791571741,Dess,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,True
skuurtsku,1030133905,-1186486041436856974,Le Bara,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,7327537242,-8993589049723289718,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,6690471966,3008985320332174342,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
core_I7,7111906935,-8650608876891223403,Core I7,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
ouimany13,6418708145,7388144192540172663,Many Ribera,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
,6064828421,-6488668213775063521,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
SLR450191,1395455359,8701073256316384755,SLR75,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
Raphaelarcange,6397525315,7744055780438403486,ARC ange raph,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
Rimkus592,1840151680,6313754068039618696,Yopi,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,6860411697,6826832664024113079,B2R,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
,6124703844,-6204491606341875320,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
Bentos2,1341653402,-3481341502070709512,Ger,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
nhqol,6628941811,-2016929577742294102,nhqol,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
Marc_lef,6423028203,7123784220640747948,Marc Lefèvre,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
romaricfinanceservc,7155613309,3611254241549119637,Rt Tr,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
dave_333,920184951,3941290383896189029,Dave,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
vieuchat,5500324034,8703929359716614873,Le Big,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
carlosbino,1721216855,-6685903477130287988,CARLOS BINO,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
,6978801733,-5014683513692943451,0712731092,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
motax123,856321302,7716614828928000300,Lesbonplavons,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,5459004742,-1403810031051642106,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,6782855681,-1853232386697876161,Dos7z,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
,7161892942,6697701051375595693,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,1114872863,-2136180904123240573,Ttt,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
ninhess,5724601587,-3197585153868502444,Nini,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
Papermak,6669220733,7531320206311492005,Tonio Cruz,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
GreenZERR,1365644558,-4030391842216278955,G,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
,7182473344,-4929095753036870028,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,805132715,676974573194207916,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
Iesaintclaire,6157858008,-8063078560546042495,Saint claire,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
Qwizub,6630483008,-5090520665520818482,Qwi,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
Salvvarez,1556629847,-1674175472040499928,Сергей,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,True
back2backpower,5889486325,6094224817695781397,RF[BIO] Back2Back Power,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,True
,5487266948,-6627132349835831572,krimo,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
Unknow930,6466487801,6893375247506320969,Mohamed,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
AIEPEPITO,884812264,-1993442231981883329,Mehdi El,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
ELobo86,5464324975,52848385430083778,EL LOBO,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
M3gac0rp,1654097151,1810957821469431475,M3gac0rp,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
Thierryben1,6747107044,6713977044408147651,Thierry Ben,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
BestSellerAtTelegram,6046903066,-6694278398748239270,SELLER ALL,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
,6693034958,3564032734130285701,Brk😬,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
sinaloamexic,6344732501,-1032486196168596579,Sinaloa Mexico,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,6442259655,948969951116786534,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,5384758053,7648375457258317759,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
mr_Bils,5341165647,3648099870676512574,Bé... Lek,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
kingpapel,5875793586,8118741328096211646,King Papel 24/24 de retour 🔥,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,True
,6862394983,-3141777787846033435,Roi Coffee,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,6825846992,4186256756347522711,Le S,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
pinuciio31,7163155656,-7502940132257652489,Master Card,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
Bendo_41_45,5018103422,8387399378360744498,YaYa,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
Jirousumup,6993898262,8501288559548206873,Jirou,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
ninho05,5082683531,-3343442285271063593,Ninho,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,1,False
,5883715636,-378648357268493761,Sm,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
Ladirection1,6797653188,7751275799366807520,La Direction,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
,6204594252,6014046752688111051,S Elmb,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
Brn97x,7015022795,2131467416962422687,Brn97x,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
allo_stup76,5265788715,6805627513091628477,AlloStup ☎️,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
solenemiss,7114075200,-5138626046855828592,Miss Miss,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
kainos8176,6815445570,-3438005173159704430,kainos8176👨‍🍳,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
,817272837,4124023108170767226,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
SilWestroCispioVispo,1182722407,-1037650989907648658,SilvEstro,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,5622080752,4703870702245545811,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,1270074222,4714668802921383430,Alexandre Sousa,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,5019942735,-1084605725494637504,123-soleil,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
,5060553967,-2241534111639896128,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
LUFFYOd,5473851563,-9200554818115203251,luffy OD,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
,6812241856,518474424753660571,Sosaa 667,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,6670416597,-3253359672389124867,Gerard John,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
astraswiss,6102087602,763545618102594895,Astraswiss,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
Jord_lef1,5427102116,8645079036730420169,Jordame Lefèvre,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
leBBBD,5824709333,-5198130190014518459,Le Bonvieu,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
,1774782476,6647518801485869846,So,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
nas6978,373552604,7572499477560286004,Nas,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
fast_less,7074650605,7639229269718963429,fastless,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
inventor15,5998000206,6576559346847363408,SanDick,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
athxs5,6227114190,3989728751176162263,Athøs,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
Sandevescrow,5614101320,-7576214732080562143,Sandevistan,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,5861497591,-3872440800501490521,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
rezcc0,6635678946,1588254649300168308,Rez CC,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
lazarlarue,5963738622,5800018800438378481,lAscAr AcAb,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
la_becatance_5,1842142264,1651921700591075191,😇 La bectance,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
unemployedceo,5737401482,339499281845577654,UC,Chez les 1444 🇫🇷⚜️,1663627092,False,False,1,True,False,0,True
baltan9,1472365082,228249693849147660,Baltan,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,2057890258,-6169424780657125544,💤.270,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
Chargemenfr33,6965429631,-2606816387435071587,Chargement,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
HariboNoky,1492111419,1990305848738578234,Haribo,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
Sy_phys,1664224800,2887246626235852280,Sy Phys,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,True
Madmax7771,7088757668,6082613204604821725,Mad Max,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
elsierramadre,1356379645,-3591394733353597202,Elloz,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
dounvia,6148957026,6103397090110323406,dounia,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
strw45,6326721112,-2736356408449844138,Stwrt⁉️,Chez les 1444 🇫🇷⚜️,1663627092,False,False,4,True,False,0,False
tuney02,5982554174,-3123147582735484202,Opstrooper,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,2098519170,462189529107649309,,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,1136395457,-3624530764397698725,Jefe,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
,5761217302,-3715501297733123286,Anoymyna,Chez les 1444 🇫🇷⚜️,1663627092,False,False,False,False,False,0,False
